COD_MARCA	MARCA	MODELO	VERSION	EDICION	PUERTAS	CARROCERIA	TRANSMISION	COMBUSTIBLE	AÑO
10	HYUNDAI	ATOS	1.0 GL A/A	GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GL A/A	GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GL A/A	GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GL A/A	GL A/A	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1998
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1998
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GL AC	GL AC	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1998
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1998
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GLS	GLS	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A	-	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 GLS A/A	-	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 GLS A/A	Gls	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 GLS A/A	GLS A/A	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS A/A	GLS A/A	5	MC	M	1	1999
10	HYUNDAI	ATOS	1.0 GLS A/A	GLS A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A	GLS A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS A/A AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS A/A AUTO	GLS A/A AUTO	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 GLS A/A SP	-	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 GLS A/A SP	-	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 GLS A/A SP	Gls	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 GLS A/C AUTO	GLS AC AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS A/C AUTO	GLS AC AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS A/C AUTO	GLS AC AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1998
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1998
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	1999
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 GLS AUTO	GLS AUTO	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 GLS AUTO AC	GLS	5	MC	A	1	1998
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL	Prime	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 PRIME GL	Prime	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME GL	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME GL	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME GL	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL	PRIME GL	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL A/A	PRIME GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL A/A	PRIME GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL A/A	PRIME GL A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GL A/A	PRIME GL A/A	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GL PW	PRIME	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS	Prime	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS	PRIME GLS	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	Prime	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	Prime	5	MC	M	1	2002
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	Prime	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	Prime Gls	5	MC	M	1	2003
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS A/A	5	MC	M	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A	PRIME GLS A/A	5	MC	M	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A AUTO	PRIME GLS	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A AUTO	PRIME GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A AUTO	PRIME GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A AUTO	PRIME GLS A/A AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS A/A AUTO	PRIME GLS A/A AUTO	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS AUTO	PRIME GLS	5	MC	A	1	2001
10	HYUNDAI	ATOS	1.0 PRIME GLS AUTO	PRIME GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS AUTO	PRIME GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS AUTO	PRIME GLS AUTO	5	MC	A	1	2000
10	HYUNDAI	ATOS	1.0 PRIME GLS AUTO	PRIME GLS AUTO	5	MC	A	1	2001
10	HYUNDAI	AZERA	2.4 HG GLS AUTO	GLS	4	SA	A	1	2016
10	HYUNDAI	AZERA	2.4 HG GLS AUTO	GLS	4	SA	A	1	2017
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2012
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2012
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2012
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2013
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2014
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2015
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2016
10	HYUNDAI	AZERA	3.0 V6 HG GLS AUTO	GLS	4	SA	A	1	2017
10	HYUNDAI	AZERA	3.3 GLS AT	GLS	4	SA	A	1	2007
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2008
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2008
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2009
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2009
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2010
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2010
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2010
10	HYUNDAI	AZERA	3.3 GLS AUTO	GLS	4	SA	A	1	2011
10	HYUNDAI	COUPE	2.0 COUPE	COUPE	3	CO	M	1	1998
10	HYUNDAI	COUPE	2.0 COUPE AUTO	COUPE AUTO	3	CO	A	1	1998
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX COUPE	FX	3	CO	M	1	2001
10	HYUNDAI	COUPE	2.0 FX COUPE AUTO	FX AUTO	3	CO	A	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE AUTO	FX AUTO	3	CO	A	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE AUTO	FX AUTO	3	CO	A	1	1999
10	HYUNDAI	COUPE	2.0 FX COUPE AUTO	FX AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX COUPE AUTO	FX AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX II	FX	3	CO	A	1	2001
10	HYUNDAI	COUPE	2.0 FX II	FX	3	CO	M	1	2001
10	HYUNDAI	COUPE	2.0 FX II	FX	3	CO	M	1	2001
10	HYUNDAI	COUPE	2.0 FX II COUPE	FX	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX II COUPE	FX	3	CO	M	1	2001
10	HYUNDAI	COUPE	2.0 FX II LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX II LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2001
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE	3	CO	A	1	2001
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE AUTO	3	CO	A	1	1999
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX LE AUTO COUPE	FX LE AUTO	3	CO	A	1	2000
10	HYUNDAI	COUPE	2.0 FX LE COUPE	FX LE	3	CO	M	1	1999
10	HYUNDAI	COUPE	2.0 FX LE COUPE	FX LE	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.0 FX LE COUPE	FX LE	3	CO	M	1	2000
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	A	1	2002
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	A	1	2003
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	A	1	2003
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	A	1	2004
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2002
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2003
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2003
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2004
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2004
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2005
10	HYUNDAI	COUPE	2.7 V6 FX	FX	3	CO	M	1	2006
10	HYUNDAI	COUPE	2.7 V6 FX AUTO	FX	3	CO	A	1	2004
10	HYUNDAI	COUPE	2.7 V6 FX AUTO	FX	3	CO	A	1	2005
10	HYUNDAI	COUPE	2.7 V6 FX AUTO	FX	3	CO	A	1	2006
10	HYUNDAI	COUPE	FX 2.0 GLS	GLS	3	CO	M	1	2008
10	HYUNDAI	COUPE	FX 2.0 GLS	GLS	3	CO	M	1	2009
10	HYUNDAI	COUPE	FX 2.0 GLS	GLS	3	CO	M	1	2009
10	HYUNDAI	COUPE	FX 2.0 GLS	GLS	3	CO	M	1	2009
10	HYUNDAI	COUPE	FX 2.0 GLS	GLS	3	CO	M	1	2010
10	HYUNDAI	COUPE	FX 2.0 GLS MT	GLS	3	CO	M	1	2007
10	HYUNDAI	COUPE	FX 2.7 GLS	GLS	3	CO	M	1	2008
10	HYUNDAI	COUPE	FX 2.7 GLS	GLS	3	CO	M	1	2009
10	HYUNDAI	COUPE	FX 2.7 GLS	GLS	3	CO	M	1	2009
10	HYUNDAI	COUPE	FX 2.7 GLS AT	GLS	3	CO	A	1	2007
10	HYUNDAI	COUPE	FX 2.7 GLS AUTO	GLS	3	CO	A	1	2008
10	HYUNDAI	COUPE	FX 2.7 GLS AUTO	GLS	3	CO	A	1	2009
10	HYUNDAI	COUPE	FX 2.7 GLS AUTO	GLS	3	CO	A	1	2009
10	HYUNDAI	COUPE	FX 2.7 GLS MT	GLS	3	CO	M	1	2007
10	HYUNDAI	CRETA	1.6 GL	GL	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GL	GL	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GL	GL	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GL	GL	5	OD	M	1	2017
10	HYUNDAI	CRETA	1.6 GLS	GLS	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GLS	GLS	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GLS	GLS	5	OD	M	1	2016
10	HYUNDAI	CRETA	1.6 GLS	GLS	5	OD	M	1	2017
10	HYUNDAI	CRETA	1.6 GLS AUTO	GLS	5	OD	A	1	2016
10	HYUNDAI	CRETA	1.6 GLS AUTO	GLS	5	OD	A	1	2016
10	HYUNDAI	CRETA	1.6 GLS AUTO	GLS	5	OD	A	1	2016
10	HYUNDAI	CRETA	1.6 GLS AUTO	GLS	5	OD	A	1	2017
10	HYUNDAI	ELANTRA	(O)1.6 HD GLS AC	GLS	4	SA	M	1	2011
10	HYUNDAI	ELANTRA	(O)1.6 HD GLS AC 2AB	GLS	4	SA	M	1	2011
10	HYUNDAI	ELANTRA	(O)1.6 HD GLS AUTO AC 2AB	GLS	4	SA	A	1	2011
10	HYUNDAI	ELANTRA	(O)1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	(O)1.6 MD GLS AC 2AB ABS	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	(O)1.8 MD GLS AC 2AB ABS	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	(O)1.8 MD GLS FULL	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	(O)1.8 MD GLS FULL SC CL	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	(O)2.0 HD GLS AUTO AC 2AB	GLS	4	SA	A	1	2011
10	HYUNDAI	ELANTRA	1.6 AUTO GLS 2AB AC ABS	GLS	4	SA	A	1	2016
10	HYUNDAI	ELANTRA	1.6 AUTO GLS 2AB AC ABS	GLS	4	SA	A	1	2017
10	HYUNDAI	ELANTRA	1.6 AUTO GLS 2AB AC ABS SMART	GLS	4	SA	A	1	2016
10	HYUNDAI	ELANTRA	1.6 AUTO GLS 2AB AC ABS SMART	GLS	4	SA	A	1	2017
10	HYUNDAI	ELANTRA	1.6 FL GL	FL GL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GL	FL GL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GL	FL GL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GL	FL GL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GL	FL GL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS	1.6 FL GLS	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS AUTO	1.6 FL GLS AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GLS AUTO	1.6 FL GLS AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS AUTO	1.6 FL GLS AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS AUTO	1.6 FL GLS AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS AUTO	1.6 FL GLS AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL	1.6 FL GLS SR LL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL	1.6 FL GLS SR LL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL	1.6 FL GLS SR LL	4	SA	M	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL AUTO	1.6 FL GLS SR LL AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL AUTO	1.6 FL GLS SR LL AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 FL GLS SR LL AUTO	1.6 FL GLS SR LL AUTO	4	SA	A	1	2000
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2001
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2001
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2001
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2002
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2002
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2002
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2003
10	HYUNDAI	ELANTRA	1.6 GL	GL	4	SA	M	1	2003
10	HYUNDAI	ELANTRA	1.6 GL 2AB	GL	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 GL 2AB	GL	4	SA	M	1	2017
10	HYUNDAI	ELANTRA	1.6 GL 2AB AC	GL	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 GL 2AB AC	GL	4	SA	M	1	2017
10	HYUNDAI	ELANTRA	1.6 GL 2AB AC SMART	GL	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 GL 2AB AC SMART	GL	4	SA	M	1	2017
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	A	1	1998
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	M	1	1998
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS	GLS	4	SA	M	1	2004
10	HYUNDAI	ELANTRA	1.6 GLS 2AB AC ABS	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 GLS 2AB AC ABS	GLS	4	SA	M	1	2017
10	HYUNDAI	ELANTRA	1.6 GLS 2AB AC ABS SMART	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 GLS 2AB AC ABS SMART	GLS	4	SA	M	1	2017
10	HYUNDAI	ELANTRA	1.6 GLS AC	GLS	4	SA	M	1	2006
10	HYUNDAI	ELANTRA	1.6 GLS AC 2AB	GLS	4	SA	M	1	2006
10	HYUNDAI	ELANTRA	1.6 GLS AT AC 2AB	GLS	4	SA	A	1	2006
10	HYUNDAI	ELANTRA	1.6 GLS AUTO	GLS AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS AUTO	GLS AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS AUTO	GLS AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS AUTO SR LL	GLS AUTO SR LL	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS AUTO SR LL	GLS AUTO SR LL	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS SR LL	GLS SR LL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS SR LL	GLS SR LL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS SR LL	GLS SR LL	4	SA	M	1	1999
10	HYUNDAI	ELANTRA	1.6 GLS SR LL AUTO	GLS SR LL AUTO	4	SA	A	1	1999
10	HYUNDAI	ELANTRA	1.6 HD GLS AC	GLS	4	SA	M	1	2010
10	HYUNDAI	ELANTRA	1.6 HD GLS AC	GLS	4	SA	M	1	2011
10	HYUNDAI	ELANTRA	1.6 HD GLS AC 2AB	GLS	4	SA	M	1	2010
10	HYUNDAI	ELANTRA	1.6 HD GLS AC 2AB	GLS	4	SA	M	1	2011
10	HYUNDAI	ELANTRA	1.6 HD GLS AC 2AB AUTO	GLS	4	SA	A	1	2010
10	HYUNDAI	ELANTRA	1.6 HD GLS AUTO AC 2AB	GLS	4	SA	A	1	2011
10	HYUNDAI	ELANTRA	1.6 JK GL	GL	2	CO	M	1	2013
10	HYUNDAI	ELANTRA	1.6 JK GL	GL	2	CO	M	1	2013
10	HYUNDAI	ELANTRA	1.6 JK GL	GL	2	CO	M	1	2013
10	HYUNDAI	ELANTRA	1.6 JK GL	GL	2	CO	M	1	2014
10	HYUNDAI	ELANTRA	1.6 JK GL	GL	2	CO	M	1	2014
10	HYUNDAI	ELANTRA	1.6 JK GLS	GLS	2	CO	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GL	GL	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 MD GL	GL	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2012
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2012
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2012
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2012
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2013
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2014
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2015
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB	GLS	4	SA	M	1	2016
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB ABS	GLS	4	SA	M	1	2012
10	HYUNDAI	ELANTRA	1.6 MD GLS AC 2AB ABS	GLS	4	SA	M	1	2012
